PLAYER_ID,RANK,PLAYER,TEAM_ID,TEAM,GP,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PTS,EFF
1641705,37,Victor Wembanyama,1610612759,SAS,61,29.1,7.5,16.2,0.464,1.7,5.1,0.323,4.0,5.0,0.805,2.2,8.2,10.4,3.5,1.3,3.5,3.5,20.7,26.2
1628969,38,Mikal Bridges,1610612751,BKN,69,35.2,7.2,16.3,0.438,2.6,7.0,0.365,3.6,4.4,0.81,0.8,3.9,4.8,3.7,1.0,0.4,2.1,20.5,18.2
1630169,39,Tyrese Haliburton,1610612754,IND,57,32.2,7.4,15.5,0.479,2.8,7.7,0.359,2.9,3.3,0.858,0.5,3.4,3.9,11.2,1.1,0.7,2.4,20.4,26.4
1627734,40,Domantas Sabonis,1610612758,SAC,68,35.9,8.1,13.2,0.609,0.4,1.1,0.411,3.5,4.9,0.705,3.6,10.1,13.7,8.3,0.9,0.6,3.3,20.0,33.7
1626179,41,Terry Rozier,1610612748,MIA,52,34.0,7.3,16.6,0.442,2.3,6.6,0.342,3.1,3.6,0.865,0.6,3.6,4.2,6.0,1.0,0.3,1.8,20.0,20.0
1630532,42,Franz Wagner,1610612753,ORL,61,32.7,7.4,15.5,0.479,1.4,4.8,0.289,3.7,4.4,0.85,1.0,4.5,5.5,3.9,1.1,0.4,2.1,19.9,19.9
1628389,43,Bam Adebayo,1610612748,MIA,58,34.5,7.7,14.8,0.517,0.1,0.3,0.316,4.4,5.9,0.754,2.3,8.3,10.6,4.0,1.1,1.0,2.4,19.9,25.5
1630567,44,Scottie Barnes,1610612761,TOR,60,34.9,7.5,15.7,0.475,1.7,4.9,0.341,3.3,4.2,0.781,2.4,5.9,8.2,6.1,1.3,1.5,2.8,19.9,24.9
1629628,45,RJ Barrett,1610612761,TOR,53,31.6,7.3,14.9,0.488,1.6,4.4,0.369,3.4,4.8,0.709,0.9,4.4,5.3,3.2,0.5,0.4,2.0,19.5,17.9
1629632,46,Coby White,1610612741,CHI,66,36.7,6.9,15.3,0.452,2.8,7.3,0.388,2.8,3.4,0.839,0.6,4.1,4.7,5.2,0.7,0.2,2.2,19.5,19.2
1630170,47,Devin Vassell,1610612759,SAS,63,32.8,7.2,15.3,0.47,2.5,6.5,0.377,2.4,3.0,0.795,0.4,3.4,3.9,4.0,1.1,0.4,1.6,19.3,18.2
1631114,48,Jalen Williams,1610612760,OKC,61,31.7,7.5,14.0,0.539,1.5,3.4,0.444,2.6,3.2,0.816,0.5,3.5,4.0,4.5,1.1,0.6,1.7,19.2,20.6
1630224,49,Jalen Green,1610612745,HOU,68,31.1,6.6,15.8,0.42,2.3,7.0,0.327,3.5,4.4,0.807,0.5,4.5,5.0,3.4,0.7,0.3,2.1,19.1,16.4
1629012,50,Collin Sexton,1610612762,UTA,69,25.9,6.4,13.0,0.491,1.7,4.2,0.406,4.0,4.7,0.861,0.9,1.7,2.6,4.8,0.8,0.2,2.0,18.5,17.6
203468,51,CJ McCollum,1610612740,NOP,52,31.3,6.7,14.7,0.457,3.3,7.9,0.412,1.6,2.1,0.794,0.5,3.7,4.2,4.4,1.0,0.7,1.6,18.3,18.6
202696,52,Nikola Vucevic,1610612741,CHI,64,34.5,7.8,16.3,0.48,1.2,4.2,0.287,1.4,1.6,0.837,2.8,7.8,10.6,3.3,0.7,0.8,1.6,18.2,23.2
1626156,53,D'Angelo Russell,1610612747,LAL,64,32.0,6.6,14.1,0.469,2.9,6.8,0.424,2.0,2.5,0.806,0.4,2.6,3.0,6.4,0.8,0.5,1.9,18.1,18.9
203903,54,Jordan Clarkson,1610612762,UTA,54,30.5,6.2,15.0,0.417,1.7,5.7,0.296,3.2,3.6,0.883,0.9,2.5,3.4,5.0,0.6,0.1,2.6,17.4,14.7
201935,55,James Harden,1610612746,LAC,61,34.7,5.1,11.5,0.442,2.8,6.9,0.407,4.3,4.9,0.883,0.5,4.7,5.1,8.4,1.1,0.9,2.6,17.3,23.1
202691,56,Klay Thompson,1610612744,GSW,65,29.6,6.1,14.5,0.423,3.4,8.8,0.386,1.7,1.8,0.915,0.5,2.9,3.3,2.2,0.6,0.5,1.4,17.3,14.0
202699,57,Tobias Harris,1610612755,PHI,60,33.8,6.6,13.5,0.49,1.2,3.6,0.338,2.7,3.1,0.882,1.1,5.1,6.2,3.2,1.1,0.6,1.3,17.1,19.6
1631096,58,Chet Holmgren,1610612760,OKC,68,30.2,6.4,11.9,0.54,1.7,4.3,0.389,2.6,3.3,0.794,1.6,6.4,8.0,2.7,0.7,2.5,1.6,17.1,23.2
1626167,59,Myles Turner,1610612754,IND,66,27.3,6.2,11.8,0.522,1.4,4.1,0.343,3.2,4.2,0.778,1.6,5.4,6.9,1.3,0.5,1.8,1.5,17.0,19.5
1629008,60,Michael Porter Jr.,1610612743,DEN,68,31.7,6.5,13.3,0.487,2.8,6.9,0.403,1.1,1.4,0.826,1.3,5.6,7.0,1.5,0.5,0.7,1.1,16.9,18.4
1627832,61,Fred VanVleet,1610612745,HOU,61,36.7,5.5,13.4,0.412,3.0,7.8,0.382,2.7,3.1,0.862,0.4,3.4,3.8,8.2,1.2,0.8,1.7,16.7,20.7
1641706,62,Brandon Miller,1610612766,CHA,62,31.9,6.3,14.5,0.434,2.3,6.4,0.368,1.8,2.2,0.815,0.9,3.4,4.2,2.4,0.9,0.5,1.8,16.7,14.4
1629673,63,Jordan Poole,1610612764,WAS,67,29.1,6.0,14.7,0.409,2.2,6.9,0.324,2.4,2.8,0.862,0.4,2.2,2.6,3.8,1.1,0.4,2.3,16.7,13.1
203992,64,Bogdan Bogdanovic,1610612737,ATL,65,29.6,5.9,13.9,0.421,3.1,8.3,0.37,1.7,1.9,0.919,0.6,2.7,3.4,3.0,1.2,0.3,1.4,16.5,14.9
1630193,65,Immanuel Quickley,1610612761,TOR,62,28.9,5.6,13.0,0.432,2.5,6.2,0.396,2.7,3.3,0.829,0.2,3.4,3.6,4.6,0.7,0.1,1.4,16.4,16.2
1630228,66,Jonathan Kuminga,1610612744,GSW,67,26.1,6.3,11.7,0.534,0.7,2.3,0.327,3.1,4.1,0.745,1.2,3.5,4.7,2.1,0.7,0.5,1.6,16.4,16.2
1628386,67,Jarrett Allen,1610612739,CLE,64,31.8,6.6,10.5,0.629,0.0,0.1,0.0,3.1,4.2,0.742,3.3,7.5,10.8,2.6,0.7,1.2,1.7,16.3,25.0
1630552,68,Jalen Johnson,1610612737,ATL,51,34.0,6.4,12.5,0.513,1.3,3.6,0.353,2.0,2.7,0.725,1.3,7.3,8.6,3.5,1.1,0.9,1.7,16.1,21.7
1629640,69,Keldon Johnson,1610612759,SAS,64,29.6,5.8,12.8,0.457,1.9,5.4,0.354,2.4,3.1,0.788,1.4,4.1,5.5,2.9,0.8,0.3,1.5,16.0,16.4
1628370,70,Malik Monk,1610612758,SAC,67,26.3,5.7,12.6,0.451,2.2,6.1,0.362,2.4,2.9,0.825,0.4,2.6,3.0,5.3,0.6,0.6,2.1,15.9,15.8
1630559,71,Austin Reaves,1610612747,LAL,69,31.7,5.6,11.3,0.493,1.9,5.0,0.377,2.8,3.2,0.862,0.6,3.5,4.1,5.5,0.9,0.2,2.1,15.8,18.2
203501,72,Tim Hardaway Jr.,1610612742,DAL,66,27.8,5.3,13.1,0.407,2.9,8.0,0.36,2.0,2.4,0.854,0.3,3.1,3.4,1.7,0.5,0.1,0.9,15.5,12.2
1628401,73,Derrick White,1610612738,BOS,64,32.5,5.4,11.6,0.464,2.7,6.7,0.402,1.9,2.1,0.902,0.7,3.6,4.3,5.1,1.0,1.3,1.6,15.3,19.0
1631093,74,Jaden Ivey,1610612765,DET,65,28.6,5.4,12.3,0.438,1.5,4.6,0.328,3.1,4.1,0.755,1.2,2.3,3.5,3.8,0.8,0.6,2.5,15.3,13.5
1626162,75,Kelly Oubre Jr.,1610612755,PHI,56,29.7,5.5,12.5,0.443,1.4,4.6,0.301,2.4,3.3,0.734,1.4,3.4,4.8,1.3,1.1,0.6,1.2,14.9,13.7
1631099,76,Keegan Murray,1610612758,SAC,63,33.1,5.5,12.2,0.456,2.1,6.2,0.348,1.4,1.7,0.824,1.3,4.1,5.4,1.6,1.1,0.7,0.9,14.6,15.7
1628381,77,John Collins,1610612762,UTA,64,28.1,5.7,10.9,0.525,1.2,3.4,0.352,2.0,2.5,0.781,2.3,6.2,8.5,1.1,0.5,0.9,1.4,14.6,18.5
1631097,78,Bennedict Mathurin,1610612754,IND,59,26.1,5.0,11.2,0.446,1.4,3.6,0.374,3.1,3.8,0.821,1.0,2.9,4.0,2.0,0.6,0.2,1.6,14.5,12.8
1628978,79,Donte DiVincenzo,1610612752,NYK,67,27.0,5.1,11.6,0.436,3.2,8.1,0.397,1.0,1.3,0.747,0.8,2.7,3.5,2.6,1.3,0.4,1.3,14.3,13.8
1627747,80,Caris LeVert,1610612739,CLE,57,28.5,5.1,12.2,0.415,1.6,5.0,0.321,2.2,3.0,0.753,0.6,3.4,4.0,5.3,1.1,0.5,1.6,14.0,15.4
1630166,81,Deni Avdija,1610612764,WAS,63,29.1,5.2,10.2,0.512,1.1,2.9,0.388,2.4,3.3,0.738,1.2,5.7,6.9,3.7,0.8,0.4,2.0,14.0,17.9
203471,82,Dennis Schroder,1610612751,BKN,69,30.7,5.0,11.3,0.442,1.7,4.5,0.382,2.2,2.7,0.818,0.4,2.3,2.7,6.0,0.8,0.2,1.9,13.9,14.9
1626181,83,Norman Powell,1610612746,LAC,65,26.0,4.9,10.1,0.489,2.2,5.1,0.435,1.8,2.2,0.826,0.2,2.4,2.6,1.1,0.6,0.3,0.9,13.9,12.1
1631105,84,Jalen Duren,1610612765,DET,54,29.7,5.8,9.3,0.625,0.0,0.1,0.0,2.2,2.9,0.776,3.3,8.6,11.9,2.5,0.5,0.8,2.1,13.8,23.3
203932,85,Aaron Gordon,1610612743,DEN,63,31.4,5.5,9.8,0.559,0.5,1.8,0.284,2.3,3.6,0.652,2.3,4.1,6.5,3.3,0.8,0.6,1.5,13.8,17.9
1630180,86,Saddiq Bey,1610612737,ATL,63,32.7,4.6,11.1,0.416,1.8,5.7,0.316,2.7,3.2,0.837,2.7,3.9,6.5,1.5,0.8,0.2,0.9,13.7,14.8
1628960,87,Grayson Allen,1610612756,PHX,63,33.8,4.5,8.9,0.508,2.9,5.9,0.483,1.7,2.0,0.887,0.6,3.2,3.8,3.1,0.9,0.6,1.3,13.7,16.2
203497,88,Rudy Gobert,1610612750,MIN,63,33.9,5.2,8.1,0.648,0.0,0.0,0.0,3.2,5.0,0.649,3.7,9.2,12.9,1.2,0.6,2.1,1.5,13.7,24.4
1629661,89,Cameron Johnson,1610612751,BKN,53,27.6,4.9,10.8,0.452,2.4,6.1,0.394,1.5,1.9,0.77,1.0,3.4,4.4,2.4,0.8,0.2,1.0,13.6,14.2
1631095,90,Jabari Smith Jr.,1610612745,HOU,63,32.0,4.9,10.9,0.455,1.7,4.8,0.362,1.9,2.4,0.819,2.0,6.6,8.6,1.5,0.8,0.8,1.2,13.6,17.6
1626171,91,Bobby Portis,1610612749,MIL,69,24.2,5.5,10.9,0.505,1.2,3.0,0.397,1.3,1.6,0.786,1.7,5.6,7.2,1.2,0.7,0.4,1.0,13.5,16.2
1629130,92,Duncan Robinson,1610612748,MIA,63,28.5,4.7,10.3,0.457,2.9,7.1,0.405,1.2,1.4,0.886,0.2,2.3,2.6,3.0,0.7,0.2,1.4,13.5,12.8
1629675,93,Naz Reid,1610612750,MIN,68,23.5,4.8,10.0,0.482,2.0,4.8,0.414,1.3,1.7,0.754,1.0,4.0,5.0,1.2,0.7,0.9,1.2,12.9,13.9
1629060,94,Rui Hachimura,1610612747,LAL,55,25.8,5.1,9.5,0.531,1.3,3.2,0.412,1.3,1.9,0.718,0.7,2.9,3.7,1.1,0.7,0.3,0.7,12.8,12.8
1629018,95,Gary Trent Jr.,1610612761,TOR,62,27.5,4.7,11.1,0.424,2.5,6.2,0.408,0.8,1.1,0.725,0.4,2.2,2.5,1.5,1.0,0.2,0.6,12.8,10.7
1641718,95,Keyonte George,1610612762,UTA,62,26.1,4.2,10.5,0.398,2.0,5.7,0.35,2.4,2.9,0.834,0.2,2.7,2.9,4.4,0.5,0.1,2.2,12.8,11.7
201950,97,Jrue Holiday,1610612738,BOS,61,33.1,4.9,10.0,0.485,2.0,4.6,0.445,1.0,1.2,0.833,1.2,4.2,5.4,4.9,0.9,0.8,1.8,12.8,17.6
1628415,98,Dillon Brooks,1610612745,HOU,59,31.1,4.6,10.6,0.434,1.8,5.0,0.368,1.7,2.1,0.835,0.8,2.7,3.5,1.7,0.9,0.1,1.3,12.7,11.2
1629023,99,P.J. Washington,1610612742,DAL,61,29.9,4.8,11.1,0.436,1.7,5.5,0.307,1.4,2.0,0.699,1.2,4.2,5.4,2.0,0.9,0.8,1.4,12.7,13.5
1630703,100,Scoot Henderson,1610612757,POR,50,27.0,4.4,11.8,0.372,1.2,3.9,0.297,2.8,3.4,0.817,0.9,2.2,3.0,4.7,0.6,0.2,3.0,12.7,10.3
203952,101,Andrew Wiggins,1610612744,GSW,59,26.8,4.9,10.7,0.456,1.2,3.3,0.36,1.8,2.4,0.729,1.6,2.8,4.4,1.7,0.6,0.5,1.2,12.7,12.3
202685,102,Jonas Valanciunas,1610612740,NOP,68,24.5,5.1,9.1,0.558,0.5,1.5,0.346,2.1,2.6,0.805,2.5,6.8,9.3,2.2,0.4,1.0,1.4,12.7,19.7
1630557,103,Corey Kispert,1610612764,WAS,67,23.5,4.5,9.3,0.481,2.1,5.7,0.376,1.4,1.9,0.742,0.3,2.2,2.5,1.7,0.5,0.2,1.1,12.4,11.0
1627741,104,Buddy Hield,1610612755,PHI,71,26.6,4.6,10.4,0.439,2.7,7.0,0.388,0.6,0.6,0.87,0.6,2.5,3.2,3.0,0.9,0.5,1.3,12.4,12.9
1631170,105,Jaime Jaquez Jr.,1610612748,MIA,63,29.5,4.8,9.8,0.489,0.9,2.7,0.318,2.0,2.4,0.804,1.2,2.8,4.0,2.6,1.1,0.2,1.5,12.4,13.3
203084,106,Harrison Barnes,1610612758,SAC,68,29.2,4.3,8.9,0.489,1.9,4.8,0.405,1.8,2.2,0.807,0.8,2.1,2.9,1.1,0.7,0.1,0.7,12.4,11.6
201572,107,Brook Lopez,1610612749,MIL,66,30.8,4.6,9.6,0.477,1.8,5.2,0.359,1.3,1.6,0.832,1.5,3.8,5.3,1.7,0.6,2.5,0.9,12.4,16.3
1630174,108,Aaron Nesmith,1610612754,IND,61,27.3,4.4,8.8,0.503,2.0,4.6,0.44,1.5,2.0,0.75,0.9,2.9,3.8,1.4,1.0,0.7,0.9,12.4,13.4
1630591,109,Jalen Suggs,1610612753,ORL,62,26.6,4.4,9.5,0.466,2.1,5.2,0.401,1.4,1.8,0.761,0.7,2.5,3.2,2.6,1.4,0.6,1.9,12.4,12.8
1629622,110,Max Strus,1610612739,CLE,60,32.2,4.4,10.6,0.412,2.4,7.1,0.34,1.0,1.3,0.785,0.9,3.9,4.7,3.8,0.9,0.5,1.5,12.2,14.1
1629651,111,Nic Claxton,1610612751,BKN,59,29.5,5.2,8.3,0.629,0.0,0.1,0.2,1.6,2.7,0.589,2.6,7.1,9.8,2.1,0.6,2.1,1.2,12.1,21.2
1626145,112,Tyus Jones,1610612764,WAS,66,29.3,4.9,10.1,0.489,1.6,3.9,0.414,0.5,0.6,0.8,0.3,2.4,2.7,7.3,1.1,0.3,1.0,12.0,17.1
201569,113,Eric Gordon,1610612756,PHX,56,29.1,4.3,9.6,0.45,2.3,6.1,0.386,0.8,1.0,0.793,0.3,1.7,2.0,2.2,0.9,0.5,1.2,11.8,10.7
1630175,114,Cole Anthony,1610612753,ORL,68,22.9,4.1,9.4,0.434,1.0,3.3,0.318,2.5,3.0,0.82,0.8,3.1,4.0,3.0,0.8,0.5,1.6,11.7,12.4
1631110,115,Jeremy Sochan,1610612759,SAS,69,29.8,4.6,10.4,0.439,1.0,3.0,0.327,1.5,2.0,0.77,1.9,4.4,6.3,3.5,0.8,0.5,1.9,11.6,14.5
203994,116,Jusuf Nurkic,1610612756,PHX,65,27.3,4.5,8.6,0.522,0.3,1.3,0.241,2.2,3.4,0.638,3.0,8.1,11.0,3.8,0.9,1.1,2.3,11.5,20.7
1630581,117,Josh Giddey,1610612760,OKC,67,24.6,4.7,10.3,0.457,1.0,3.0,0.323,1.1,1.3,0.828,1.4,4.7,6.1,4.4,0.7,0.5,2.0,11.5,15.5
1627826,118,Ivica Zubac,1610612746,LAC,56,26.3,4.9,7.4,0.657,0.0,0.0,0.0,1.7,2.5,0.696,3.0,6.1,9.1,1.4,0.3,1.2,1.2,11.4,18.9
1627736,119,Malik Beasley,1610612749,MIL,66,29.7,4.1,9.0,0.455,2.9,6.8,0.433,0.3,0.4,0.643,0.6,3.3,3.9,1.4,0.8,0.1,0.7,11.4,11.8
1630245,120,Ayo Dosunmu,1610612741,CHI,67,28.2,4.4,9.1,0.489,1.5,3.8,0.393,1.0,1.3,0.802,0.7,2.1,2.8,3.1,0.8,0.5,1.3,11.4,12.5
203991,121,Clint Capela,1610612737,ATL,60,25.4,4.8,8.5,0.563,0.0,0.0,0.0,1.8,2.7,0.648,4.7,5.8,10.6,1.1,0.6,1.5,1.0,11.3,19.4
1628380,122,Zach Collins,1610612759,SAS,56,22.8,4.3,9.0,0.482,0.8,2.7,0.307,1.8,2.3,0.748,1.7,3.6,5.3,2.9,0.5,0.7,2.0,11.2,13.5
202692,123,Alec Burks,1610612752,NYK,59,19.2,3.4,9.0,0.375,2.0,5.3,0.378,2.3,2.7,0.879,0.4,1.9,2.3,1.4,0.4,0.2,0.7,11.1,8.7
1627751,124,Jakob Poeltl,1610612761,TOR,50,26.4,5.0,7.6,0.656,0.0,0.0,0.0,1.2,2.1,0.551,2.9,5.7,8.6,2.5,0.7,1.5,1.5,11.1,19.3
201566,125,Russell Westbrook,1610612746,LAC,58,22.6,4.4,9.8,0.452,0.6,2.4,0.268,1.6,2.3,0.677,1.4,3.7,5.1,4.4,1.1,0.4,2.0,11.1,13.9
1630529,126,Herbert Jones,1610612740,NOP,62,29.4,3.9,7.7,0.514,1.5,3.5,0.433,1.7,2.0,0.851,1.0,2.5,3.6,2.5,1.3,0.9,1.2,11.0,14.1
1629021,127,Moritz Wagner,1610612753,ORL,67,18.1,4.2,7.1,0.594,0.5,1.5,0.316,2.2,2.7,0.808,1.5,3.0,4.5,1.2,0.5,0.3,1.2,11.0,12.9
1630583,128,Santi Aldama,1610612763,MEM,57,26.4,4.2,9.6,0.435,1.8,5.0,0.348,0.9,1.5,0.612,1.2,4.5,5.7,2.3,0.7,0.8,1.2,11.0,13.3
1629655,129,Daniel Gafford,1610612742,DAL,62,24.7,4.6,6.5,0.708,0.0,0.0,0.0,1.8,2.5,0.703,2.8,5.1,7.9,1.4,0.9,2.1,1.0,11.0,19.5
1628971,130,Bruce Brown,1610612761,TOR,57,28.3,4.1,8.9,0.466,0.8,2.6,0.308,1.9,2.2,0.87,0.8,3.6,4.5,2.9,0.9,0.3,1.2,10.9,13.3
1629652,131,Luguentz Dort,1610612760,OKC,66,28.5,3.7,8.2,0.446,2.0,4.9,0.411,1.5,1.8,0.838,1.0,2.7,3.7,1.4,0.9,0.6,0.9,10.8,11.7
201144,132,Mike Conley,1610612750,MIN,64,28.9,3.7,8.2,0.447,2.2,5.2,0.426,1.3,1.4,0.913,0.5,2.5,3.0,6.0,1.0,0.2,1.2,10.8,15.2
203915,133,Spencer Dinwiddie,1610612747,LAL,63,29.0,3.5,9.0,0.387,1.6,5.0,0.322,2.1,2.7,0.78,0.4,2.3,2.8,5.2,0.7,0.2,1.2,10.7,12.3
1630183,134,Jaden McDaniels,1610612750,MIN,59,29.2,4.3,8.7,0.488,1.2,3.5,0.346,0.8,1.1,0.73,0.8,2.3,3.1,1.4,0.9,0.6,1.2,10.5,10.5
1631323,135,Simone Fontecchio,1610612765,DET,66,24.9,3.8,8.3,0.46,2.0,5.1,0.401,0.8,1.0,0.818,1.0,2.8,3.7,1.5,0.7,0.3,1.0,10.5,11.1
1628997,136,Caleb Martin,1610612748,MIA,52,27.6,3.9,8.8,0.448,1.3,3.5,0.377,1.3,1.6,0.783,1.2,3.5,4.7,2.1,0.8,0.4,1.2,10.5,12.0
1630188,137,Jalen Smith,1610612754,IND,49,17.8,4.0,6.6,0.606,1.1,2.5,0.431,1.2,1.8,0.678,1.7,3.9,5.6,1.1,0.2,0.6,0.8,10.4,13.9
1630168,138,Onyeka Okongwu,1610612737,ATL,54,25.7,4.1,6.6,0.612,0.4,1.3,0.338,1.7,2.1,0.793,2.7,4.2,6.9,1.4,0.5,1.1,0.8,10.2,16.2
1628989,139,Kevin Huerter,1610612758,SAC,64,24.4,3.9,8.8,0.443,1.9,5.3,0.361,0.6,0.7,0.766,0.6,2.9,3.5,2.6,0.7,0.4,0.8,10.2,11.5
1630167,140,Obi Toppin,1610612754,IND,70,21.6,4.0,7.1,0.564,1.2,3.0,0.39,1.0,1.3,0.756,1.0,2.9,3.9,1.5,0.5,0.5,0.8,10.1,12.4
1631246,141,Vince Williams Jr.,1610612763,MEM,52,27.6,3.3,7.3,0.446,1.5,4.0,0.378,2.0,2.5,0.8,1.1,4.4,5.6,3.4,0.9,0.7,1.8,10.0,14.2
203484,142,Kentavious Caldwell-Pope,1610612743,DEN,63,31.7,3.5,7.8,0.448,1.5,3.9,0.392,1.5,1.6,0.922,0.4,1.9,2.3,2.4,1.4,0.5,1.0,10.0,11.1
202704,143,Reggie Jackson,1610612743,DEN,69,21.8,4.0,9.0,0.44,1.2,3.3,0.355,0.8,1.0,0.776,0.3,1.6,1.9,3.7,0.5,0.1,1.2,9.9,9.6
1627936,144,Alex Caruso,1610612741,CHI,60,27.9,3.5,7.5,0.466,1.8,4.6,0.391,1.1,1.4,0.744,0.9,2.9,3.8,3.1,1.6,1.1,1.4,9.9,13.7
1630200,145,Tre Jones,1610612759,SAS,64,26.9,3.8,7.4,0.512,0.8,2.3,0.336,1.4,1.6,0.876,0.7,2.7,3.4,6.1,1.0,0.1,1.5,9.8,15.2
1630208,146,Nick Richards,1610612766,CHA,59,26.6,3.8,5.6,0.684,0.0,0.0,0.0,2.0,2.8,0.726,2.7,5.6,8.3,0.8,0.4,1.2,1.1,9.7,16.7
1630171,147,Isaac Okoro,1610612739,CLE,60,27.6,3.5,7.2,0.494,1.3,3.2,0.395,1.4,2.0,0.686,1.0,2.1,3.1,2.0,0.9,0.5,0.8,9.7,11.1
1629684,148,Grant Williams,1610612766,CHA,65,27.5,3.3,7.6,0.439,1.6,4.5,0.369,1.3,1.7,0.77,1.1,2.9,4.0,1.9,0.6,0.5,1.4,9.6,10.6
1641764,149,Brandin Podziemski,1610612744,GSW,60,27.0,3.7,8.3,0.444,1.2,3.3,0.374,0.8,1.2,0.616,1.6,4.2,5.7,3.9,0.9,0.2,1.3,9.4,13.7
204456,150,T.J. McConnell,1610612754,IND,59,17.9,4.2,7.6,0.551,0.2,0.5,0.355,0.7,0.9,0.782,0.5,2.2,2.7,5.3,1.1,0.1,1.5,9.3,13.4
1627777,151,Georges Niang,1610612739,CLE,69,22.3,3.4,7.7,0.444,1.8,4.8,0.369,0.7,0.8,0.855,0.3,3.3,3.6,1.2,0.3,0.2,0.9,9.3,9.4
1628404,152,Josh Hart,1610612752,NYK,67,32.4,3.5,8.3,0.422,1.1,3.4,0.31,1.0,1.4,0.769,1.5,6.6,8.1,3.7,0.9,0.3,1.4,9.1,15.6
1641726,153,Dereck Lively II,1610612742,DAL,50,24.0,4.1,5.5,0.753,0.0,0.0,0.0,0.8,1.5,0.52,2.6,4.4,6.9,1.1,0.7,1.4,1.0,9.1,16.1
1627752,154,Taurean Prince,1610612747,LAL,66,28.2,3.3,7.5,0.438,1.9,4.8,0.387,0.6,0.8,0.727,0.2,2.7,3.0,1.6,0.8,0.5,0.9,9.0,9.6
1641871,155,Duop Reath,1610612757,POR,55,17.6,3.3,7.0,0.473,1.3,3.5,0.381,1.0,1.4,0.714,1.4,2.1,3.5,1.0,0.5,0.5,0.8,9.0,9.6
203482,155,Kelly Olynyk,1610612761,TOR,67,21.4,3.3,6.0,0.545,0.8,1.9,0.403,1.7,2.1,0.821,1.3,3.7,5.0,4.2,0.9,0.4,1.7,9.0,14.7
1629614,157,Andrew Nembhard,1610612754,IND,56,24.3,3.8,7.6,0.491,0.8,2.4,0.346,0.6,0.8,0.791,0.6,1.4,2.0,4.2,0.9,0.1,1.6,8.9,10.5
1641722,158,Jordan Hawkins,1610612740,NOP,57,19.0,2.9,7.6,0.387,1.8,5.0,0.366,1.1,1.4,0.844,0.5,2.0,2.5,1.2,0.3,0.1,0.7,8.9,7.4
